seed,threshold,n,t_max,dt,peak_drift,final_drift,peak_time,branches,passed_i16,passed_i18,reference,run_id
2,0.05,8,0.3,0.005,0.0002757750105260026,0.00023918956942448055,0.135,8,true,true,candidate,000626
2,0.05,8,0.3,0.01,0.0002757693415864626,0.0002391896270981242,0.13,8,true,true,candidate,000627
2,0.05,8,0.3,0.02,0.00027485319852549317,0.00023919130059724125,0.14,8,true,true,candidate,000628
2,0.05,8,0.5,0.005,0.0015451377666260147,0.0015451377666260147,0.5,8,true,true,candidate,000629
2,0.05,8,0.5,0.01,0.0015451378641248015,0.0015451378641248015,0.5,8,true,true,candidate,000630
2,0.05,8,0.5,0.02,0.0015451406713116178,0.0015451406713116178,0.5,8,true,true,candidate,000631
2,0.05,8,1.0,0.005,0.004402481883012843,0.004402481883012843,1.0,8,true,true,candidate,000632
2,0.05,8,1.0,0.01,0.004402481546368575,0.004402481546368575,1.0,8,true,true,candidate,000633
2,0.05,8,1.0,0.02,0.004402473661608397,0.004402473661608397,1.0,8,true,true,candidate,000634
2,0.05,8,3.0,0.005,0.07485399130878179,0.07485399130878179,3.0,8,true,false,candidate,000635
2,0.05,8,3.0,0.01,0.07485398990682324,0.07485398990682324,3.0,8,true,false,candidate,000636
2,0.05,8,3.0,0.02,0.07485395937391193,0.07485395937391193,3.0,8,true,false,candidate,000637
2,0.05,12,0.3,0.005,0.001714983933770453,0.001714983933770453,0.3,12,true,true,candidate,000638
2,0.05,12,0.3,0.01,0.0017149839837627967,0.0017149839837627967,0.3,12,true,true,candidate,000639
2,0.05,12,0.3,0.02,0.001714986278416153,0.001714986278416153,0.3,12,true,true,candidate,000640
2,0.05,12,0.5,0.005,0.007751695655606294,0.007751695655606294,0.5,12,true,true,candidate,000641
2,0.05,12,0.5,0.01,0.007751695702908679,0.007751695702908679,0.5,12,true,true,candidate,000642
2,0.05,12,0.5,0.02,0.007751698932531692,0.007751698932531692,0.5,12,true,true,candidate,000643
2,0.05,12,1.0,0.005,0.03137586226814626,0.03137586226814626,1.0,12,true,false,candidate,000644
2,0.05,12,1.0,0.01,0.0313758625539613,0.0313758625539613,1.0,12,true,false,candidate,000645
2,0.05,12,1.0,0.02,0.031375872032819774,0.031375872032819774,1.0,12,true,false,candidate,000646
2,0.05,12,3.0,0.005,0.055070349639910754,0.014659761234037338,1.675,12,true,false,candidate,000647
2,0.05,12,3.0,0.01,0.055068975462168046,0.014659762792849973,1.68,12,true,false,candidate,000648
2,0.05,12,3.0,0.02,0.055068994416675454,0.014659803161064744,1.68,12,true,false,candidate,000649
2,0.05,16,0.3,0.005,0.004375820248041062,0.004375820248041062,0.3,16,true,true,candidate,000650
2,0.05,16,0.3,0.01,0.004375820284018728,0.004375820284018728,0.3,16,true,true,candidate,000651
2,0.05,16,0.3,0.02,0.004375824626289715,0.004375824626289715,0.3,16,true,true,candidate,000652
2,0.05,16,0.5,0.005,0.009497695154822794,0.009497695154822794,0.5,16,true,true,candidate,000653
2,0.05,16,0.5,0.01,0.00949769536793088,0.00949769536793088,0.5,16,true,true,candidate,000654
2,0.05,16,0.5,0.02,0.00949770494563329,0.00949770494563329,0.5,16,true,true,candidate,000655
2,0.05,16,1.0,0.005,0.011157687188928511,0.0012848219787732207,0.65,16,true,true,candidate,000656
2,0.05,16,1.0,0.01,0.01115768770000758,0.001284823521829237,0.65,16,true,true,candidate,000657
2,0.05,16,1.0,0.02,0.011152413081842338,0.0012848607002553525,0.66,16,true,true,candidate,000658
2,0.05,16,3.0,0.005,0.029142476622085134,0.029142476622085134,3.0,16,true,true,candidate,000659
2,0.05,16,3.0,0.01,0.029142470758801498,0.029142470758801498,3.0,16,true,true,candidate,000660
2,0.05,16,3.0,0.02,0.029142335180048606,0.029142335180048606,3.0,16,true,true,candidate,000661
2,0.1,4,0.3,0.005,0.0018898818534740514,0.0018898818534740514,0.3,4,true,true,candidate,000662
2,0.1,4,0.3,0.01,0.0018898818504480275,0.0018898818504480275,0.3,4,true,true,candidate,000663
2,0.1,4,0.3,0.02,0.0018898817827213144,0.0018898817827213144,0.3,4,true,true,candidate,000664
2,0.1,4,0.5,0.005,0.004675022875437307,0.004675022875437307,0.5,4,true,true,candidate,000665
2,0.1,4,0.5,0.01,0.004675022869801149,0.004675022869801149,0.5,4,true,true,candidate,000666
2,0.1,4,0.5,0.02,0.0046750227473753014,0.0046750227473753014,0.5,4,true,true,candidate,000667
2,0.1,4,1.0,0.005,0.015584017612308987,0.015584017612308987,1.0,4,true,true,candidate,000668
2,0.1,4,1.0,0.01,0.015584017599417965,0.015584017599417965,1.0,4,true,true,candidate,000669
2,0.1,4,1.0,0.02,0.015584017328004851,0.015584017328004851,1.0,4,true,true,candidate,000670
2,0.1,4,3.0,0.005,0.03123636432926591,0.03123636432926591,3.0,4,true,false,candidate,000671
2,0.1,4,3.0,0.01,0.031236364297558827,0.031236364297558827,3.0,4,true,false,candidate,000672
2,0.1,4,3.0,0.02,0.031236363592224148,0.031236363592224148,3.0,4,true,false,candidate,000673
2,0.1,6,0.3,0.005,0.0017595060382735728,0.0017595060382735728,0.3,6,true,true,candidate,000674
2,0.1,6,0.3,0.01,0.0017595060415110941,0.0017595060415110941,0.3,6,true,true,candidate,000675
2,0.1,6,0.3,0.02,0.0017595061266568734,0.0017595061266568734,0.3,6,true,true,candidate,000676
2,0.1,6,0.5,0.005,0.005096907713160181,0.005096907713160181,0.5,6,true,true,candidate,000677
2,0.1,6,0.5,0.01,0.0050969077177950295,0.0050969077177950295,0.5,6,true,true,candidate,000678
2,0.1,6,0.5,0.02,0.005096907847200738,0.005096907847200738,0.5,6,true,true,candidate,000679
2,0.1,6,1.0,0.005,0.016044382493414444,0.016044382493414444,1.0,6,true,true,candidate,000680
2,0.1,6,1.0,0.01,0.016044382510348676,0.016044382510348676,1.0,6,true,true,candidate,000681
2,0.1,6,1.0,0.02,0.01604438288966814,0.01604438288966814,1.0,6,true,true,candidate,000682
2,0.1,6,3.0,0.005,0.051357424258634765,0.051357424258634765,3.0,6,true,false,candidate,000683
2,0.1,6,3.0,0.01,0.05135742418201206,0.05135742418201206,3.0,6,true,false,candidate,000684
2,0.1,6,3.0,0.02,0.05135742259130138,0.05135742259130138,3.0,6,true,false,candidate,000685
2,0.1,8,0.3,0.005,0.0002757750105260026,0.00023918956942448055,0.135,8,true,true,candidate,000686
2,0.1,8,0.3,0.01,0.0002757693415864626,0.0002391896270981242,0.13,8,true,true,candidate,000687
2,0.1,8,0.3,0.02,0.00027485319852549317,0.00023919130059724125,0.14,8,true,true,candidate,000688
2,0.1,8,0.5,0.005,0.0015451377666260147,0.0015451377666260147,0.5,8,true,true,candidate,000689
2,0.1,8,0.5,0.01,0.0015451378641248015,0.0015451378641248015,0.5,8,true,true,candidate,000690
2,0.1,8,0.5,0.02,0.0015451406713116178,0.0015451406713116178,0.5,8,true,true,candidate,000691
2,0.1,8,1.0,0.005,0.004402481883012843,0.004402481883012843,1.0,8,true,true,candidate,000692
2,0.1,8,1.0,0.01,0.004402481546368575,0.004402481546368575,1.0,8,true,true,candidate,000693
2,0.1,8,1.0,0.02,0.004402473661608397,0.004402473661608397,1.0,8,true,true,candidate,000694
2,0.1,8,3.0,0.005,0.07485399130878179,0.07485399130878179,3.0,8,true,false,candidate,000695
2,0.1,8,3.0,0.01,0.07485398990682324,0.07485398990682324,3.0,8,true,false,candidate,000696
2,0.1,8,3.0,0.02,0.07485395937391193,0.07485395937391193,3.0,8,true,false,candidate,000697
2,0.1,12,0.3,0.005,0.001714983933770453,0.001714983933770453,0.3,7,true,true,candidate,000698
2,0.1,12,0.3,0.01,0.0017149839837627967,0.0017149839837627967,0.3,7,true,true,candidate,000699
2,0.1,12,0.3,0.02,0.001714986278416153,0.001714986278416153,0.3,7,true,true,candidate,000700
2,0.1,12,0.5,0.005,0.007751695655606294,0.007751695655606294,0.5,8,true,true,candidate,000701
2,0.1,12,0.5,0.01,0.007751695702908679,0.007751695702908679,0.5,8,true,true,candidate,000702
2,0.1,12,0.5,0.02,0.007751698932531692,0.007751698932531692,0.5,8,true,true,candidate,000703
2,0.1,12,1.0,0.005,0.03137586226814626,0.03137586226814626,1.0,9,true,false,candidate,000704
2,0.1,12,1.0,0.01,0.0313758625539613,0.0313758625539613,1.0,9,true,false,candidate,000705
2,0.1,12,1.0,0.02,0.031375872032819774,0.031375872032819774,1.0,9,true,false,candidate,000706
2,0.1,12,3.0,0.005,0.055070349639910754,0.014659761234037338,1.675,11,true,false,candidate,000707
2,0.1,12,3.0,0.01,0.055068975462168046,0.014659762792849973,1.68,11,true,false,candidate,000708
2,0.1,12,3.0,0.02,0.055068994416675454,0.014659803161064744,1.68,11,true,false,candidate,000709
2,0.1,16,0.3,0.005,0.004375820248041062,0.004375820248041062,0.3,4,true,true,candidate,000710
2,0.1,16,0.3,0.01,0.004375820284018728,0.004375820284018728,0.3,4,true,true,candidate,000711
2,0.1,16,0.3,0.02,0.004375824626289715,0.004375824626289715,0.3,4,true,true,candidate,000712
2,0.1,16,0.5,0.005,0.009497695154822794,0.009497695154822794,0.5,6,true,true,candidate,000713
2,0.1,16,0.5,0.01,0.00949769536793088,0.00949769536793088,0.5,6,true,true,candidate,000714
2,0.1,16,0.5,0.02,0.00949770494563329,0.00949770494563329,0.5,6,true,true,candidate,000715
2,0.1,16,1.0,0.005,0.011157687188928511,0.0012848219787732207,0.65,9,true,true,candidate,000716
2,0.1,16,1.0,0.01,0.01115768770000758,0.001284823521829237,0.65,9,true,true,candidate,000717
2,0.1,16,1.0,0.02,0.011152413081842338,0.0012848607002553525,0.66,9,true,true,candidate,000718
2,0.1,16,3.0,0.005,0.029142476622085134,0.029142476622085134,3.0,14,true,true,candidate,000719
2,0.1,16,3.0,0.01,0.029142470758801498,0.029142470758801498,3.0,14,true,true,candidate,000720
2,0.1,16,3.0,0.02,0.029142335180048606,0.029142335180048606,3.0,14,true,true,candidate,000721
2,0.15,4,0.3,0.005,0.0018898818534740514,0.0018898818534740514,0.3,4,true,true,candidate,000722
2,0.15,4,0.3,0.01,0.0018898818504480275,0.0018898818504480275,0.3,4,true,true,candidate,000723
2,0.15,4,0.3,0.02,0.0018898817827213144,0.0018898817827213144,0.3,4,true,true,candidate,000724
2,0.15,4,0.5,0.005,0.004675022875437307,0.004675022875437307,0.5,4,true,true,candidate,000725
2,0.15,4,0.5,0.01,0.004675022869801149,0.004675022869801149,0.5,4,true,true,candidate,000726
2,0.15,4,0.5,0.02,0.0046750227473753014,0.0046750227473753014,0.5,4,true,true,candidate,000727
2,0.15,4,1.0,0.005,0.015584017612308987,0.015584017612308987,1.0,4,true,true,candidate,000728
2,0.15,4,1.0,0.01,0.015584017599417965,0.015584017599417965,1.0,4,true,true,candidate,000729
2,0.15,4,1.0,0.02,0.015584017328004851,0.015584017328004851,1.0,4,true,true,candidate,000730
2,0.15,4,3.0,0.005,0.03123636432926591,0.03123636432926591,3.0,4,true,false,candidate,000731
2,0.15,4,3.0,0.01,0.031236364297558827,0.031236364297558827,3.0,4,true,false,candidate,000732
2,0.15,4,3.0,0.02,0.031236363592224148,0.031236363592224148,3.0,4,true,false,candidate,000733
2,0.15,6,0.3,0.005,0.0017595060382735728,0.0017595060382735728,0.3,5,true,true,candidate,000734
2,0.15,6,0.3,0.01,0.0017595060415110941,0.0017595060415110941,0.3,5,true,true,candidate,000735
2,0.15,6,0.3,0.02,0.0017595061266568734,0.0017595061266568734,0.3,5,true,true,candidate,000736
2,0.15,6,0.5,0.005,0.005096907713160181,0.005096907713160181,0.5,5,true,true,candidate,000737
2,0.15,6,0.5,0.01,0.0050969077177950295,0.0050969077177950295,0.5,5,true,true,candidate,000738
2,0.15,6,0.5,0.02,0.005096907847200738,0.005096907847200738,0.5,5,true,true,candidate,000739
2,0.15,6,1.0,0.005,0.016044382493414444,0.016044382493414444,1.0,5,true,true,candidate,000740
2,0.15,6,1.0,0.01,0.016044382510348676,0.016044382510348676,1.0,5,true,true,candidate,000741
2,0.15,6,1.0,0.02,0.01604438288966814,0.01604438288966814,1.0,5,true,true,candidate,000742
2,0.15,6,3.0,0.005,0.051357424258634765,0.051357424258634765,3.0,6,true,false,candidate,000743
2,0.15,6,3.0,0.01,0.05135742418201206,0.05135742418201206,3.0,6,true,false,candidate,000744
2,0.15,6,3.0,0.02,0.05135742259130138,0.05135742259130138,3.0,6,true,false,candidate,000745
2,0.15,8,0.3,0.005,0.0002757750105260026,0.00023918956942448055,0.135,3,false,true,candidate,000746
2,0.15,8,0.3,0.01,0.0002757693415864626,0.0002391896270981242,0.13,3,false,true,candidate,000747
2,0.15,8,0.3,0.02,0.00027485319852549317,0.00023919130059724125,0.14,3,false,true,candidate,000748
2,0.15,8,0.5,0.005,0.0015451377666260147,0.0015451377666260147,0.5,3,false,true,candidate,000749
2,0.15,8,0.5,0.01,0.0015451378641248015,0.0015451378641248015,0.5,3,false,true,candidate,000750
2,0.15,8,0.5,0.02,0.0015451406713116178,0.0015451406713116178,0.5,3,false,true,candidate,000751
2,0.15,8,1.0,0.005,0.004402481883012843,0.004402481883012843,1.0,6,true,true,candidate,000752
2,0.15,8,1.0,0.01,0.004402481546368575,0.004402481546368575,1.0,6,true,true,candidate,000753
2,0.15,8,1.0,0.02,0.004402473661608397,0.004402473661608397,1.0,6,true,true,candidate,000754
2,0.15,8,3.0,0.005,0.07485399130878179,0.07485399130878179,3.0,7,true,false,candidate,000755
2,0.15,8,3.0,0.01,0.07485398990682324,0.07485398990682324,3.0,7,true,false,candidate,000756
2,0.15,8,3.0,0.02,0.07485395937391193,0.07485395937391193,3.0,7,true,false,candidate,000757
2,0.15,12,0.3,0.005,0.001714983933770453,0.001714983933770453,0.3,2,false,true,candidate,000758
2,0.15,12,0.3,0.01,0.0017149839837627967,0.0017149839837627967,0.3,2,false,true,candidate,000759
2,0.15,12,0.3,0.02,0.001714986278416153,0.001714986278416153,0.3,2,false,true,candidate,000760
2,0.15,12,0.5,0.005,0.007751695655606294,0.007751695655606294,0.5,3,false,true,candidate,000761
2,0.15,12,0.5,0.01,0.007751695702908679,0.007751695702908679,0.5,3,false,true,candidate,000762
2,0.15,12,0.5,0.02,0.007751698932531692,0.007751698932531692,0.5,3,false,true,candidate,000763
2,0.15,12,1.0,0.005,0.03137586226814626,0.03137586226814626,1.0,4,true,false,candidate,000764
2,0.15,12,1.0,0.01,0.0313758625539613,0.0313758625539613,1.0,4,true,false,candidate,000765
2,0.15,12,1.0,0.02,0.031375872032819774,0.031375872032819774,1.0,4,true,false,candidate,000766
2,0.15,12,3.0,0.005,0.055070349639910754,0.014659761234037338,1.675,7,true,false,candidate,000767
2,0.15,12,3.0,0.01,0.055068975462168046,0.014659762792849973,1.68,7,true,false,candidate,000768
2,0.15,12,3.0,0.02,0.055068994416675454,0.014659803161064744,1.68,7,true,false,candidate,000769
2,0.15,16,0.3,0.005,0.004375820248041062,0.004375820248041062,0.3,1,false,true,candidate,000770
2,0.15,16,0.3,0.01,0.004375820284018728,0.004375820284018728,0.3,1,false,true,candidate,000771
2,0.15,16,0.3,0.02,0.004375824626289715,0.004375824626289715,0.3,1,false,true,candidate,000772
2,0.15,16,0.5,0.005,0.009497695154822794,0.009497695154822794,0.5,1,false,true,candidate,000773
2,0.15,16,0.5,0.01,0.00949769536793088,0.00949769536793088,0.5,1,false,true,candidate,000774
2,0.15,16,0.5,0.02,0.00949770494563329,0.00949770494563329,0.5,1,false,true,candidate,000775
2,0.15,16,1.0,0.005,0.011157687188928511,0.0012848219787732207,0.65,5,true,true,candidate,000776
2,0.15,16,1.0,0.01,0.01115768770000758,0.001284823521829237,0.65,5,true,true,candidate,000777
2,0.15,16,1.0,0.02,0.011152413081842338,0.0012848607002553525,0.66,5,true,true,candidate,000778
2,0.15,16,3.0,0.005,0.029142476622085134,0.029142476622085134,3.0,12,true,true,candidate,000779
2,0.15,16,3.0,0.01,0.029142470758801498,0.029142470758801498,3.0,12,true,true,candidate,000780
2,0.15,16,3.0,0.02,0.029142335180048606,0.029142335180048606,3.0,12,true,true,candidate,000781
2,0.2,4,0.3,0.005,0.0018898818534740514,0.0018898818534740514,0.3,4,true,true,candidate,000782
2,0.2,4,0.3,0.01,0.0018898818504480275,0.0018898818504480275,0.3,4,true,true,candidate,000783
2,0.2,4,0.3,0.02,0.0018898817827213144,0.0018898817827213144,0.3,4,true,true,candidate,000784
2,0.2,4,0.5,0.005,0.004675022875437307,0.004675022875437307,0.5,4,true,true,candidate,000785
2,0.2,4,0.5,0.01,0.004675022869801149,0.004675022869801149,0.5,4,true,true,candidate,000786
2,0.2,4,0.5,0.02,0.0046750227473753014,0.0046750227473753014,0.5,4,true,true,candidate,000787
2,0.2,4,1.0,0.005,0.015584017612308987,0.015584017612308987,1.0,4,true,true,candidate,000788
2,0.2,4,1.0,0.01,0.015584017599417965,0.015584017599417965,1.0,4,true,true,candidate,000789
2,0.2,4,1.0,0.02,0.015584017328004851,0.015584017328004851,1.0,4,true,true,candidate,000790
2,0.2,4,3.0,0.005,0.03123636432926591,0.03123636432926591,3.0,4,true,false,candidate,000791
2,0.2,4,3.0,0.01,0.031236364297558827,0.031236364297558827,3.0,4,true,false,candidate,000792
2,0.2,4,3.0,0.02,0.031236363592224148,0.031236363592224148,3.0,4,true,false,candidate,000793
2,0.2,6,0.3,0.005,0.0017595060382735728,0.0017595060382735728,0.3,3,false,true,candidate,000794
2,0.2,6,0.3,0.01,0.0017595060415110941,0.0017595060415110941,0.3,3,false,true,candidate,000795
2,0.2,6,0.3,0.02,0.0017595061266568734,0.0017595061266568734,0.3,3,false,true,candidate,000796
2,0.2,6,0.5,0.005,0.005096907713160181,0.005096907713160181,0.5,3,false,true,candidate,000797
2,0.2,6,0.5,0.01,0.0050969077177950295,0.0050969077177950295,0.5,3,false,true,candidate,000798
2,0.2,6,0.5,0.02,0.005096907847200738,0.005096907847200738,0.5,3,false,true,candidate,000799
2,0.2,6,1.0,0.005,0.016044382493414444,0.016044382493414444,1.0,3,false,true,candidate,000800
2,0.2,6,1.0,0.01,0.016044382510348676,0.016044382510348676,1.0,3,false,true,candidate,000801
2,0.2,6,1.0,0.02,0.01604438288966814,0.01604438288966814,1.0,3,false,true,candidate,000802
2,0.2,6,3.0,0.005,0.051357424258634765,0.051357424258634765,3.0,5,true,false,candidate,000803
2,0.2,6,3.0,0.01,0.05135742418201206,0.05135742418201206,3.0,5,true,false,candidate,000804
2,0.2,6,3.0,0.02,0.05135742259130138,0.05135742259130138,3.0,5,true,false,candidate,000805
2,0.2,8,0.3,0.005,0.0002757750105260026,0.00023918956942448055,0.135,3,false,true,candidate,000806
2,0.2,8,0.3,0.01,0.0002757693415864626,0.0002391896270981242,0.13,3,false,true,candidate,000807
2,0.2,8,0.3,0.02,0.00027485319852549317,0.00023919130059724125,0.14,3,false,true,candidate,000808
2,0.2,8,0.5,0.005,0.0015451377666260147,0.0015451377666260147,0.5,3,false,true,candidate,000809
2,0.2,8,0.5,0.01,0.0015451378641248015,0.0015451378641248015,0.5,3,false,true,candidate,000810
2,0.2,8,0.5,0.02,0.0015451406713116178,0.0015451406713116178,0.5,3,false,true,candidate,000811
2,0.2,8,1.0,0.005,0.004402481883012843,0.004402481883012843,1.0,5,true,true,candidate,000812
2,0.2,8,1.0,0.01,0.004402481546368575,0.004402481546368575,1.0,5,true,true,candidate,000813
2,0.2,8,1.0,0.02,0.004402473661608397,0.004402473661608397,1.0,5,true,true,candidate,000814
2,0.2,8,3.0,0.005,0.07485399130878179,0.07485399130878179,3.0,7,true,false,candidate,000815
2,0.2,8,3.0,0.01,0.07485398990682324,0.07485398990682324,3.0,7,true,false,candidate,000816
2,0.2,8,3.0,0.02,0.07485395937391193,0.07485395937391193,3.0,7,true,false,candidate,000817
2,0.2,12,0.3,0.005,0.001714983933770453,0.001714983933770453,0.3,0,false,true,candidate,000818
2,0.2,12,0.3,0.01,0.0017149839837627967,0.0017149839837627967,0.3,0,false,true,candidate,000819
2,0.2,12,0.3,0.02,0.001714986278416153,0.001714986278416153,0.3,0,false,true,candidate,000820
2,0.2,12,0.5,0.005,0.007751695655606294,0.007751695655606294,0.5,1,false,true,candidate,000821
2,0.2,12,0.5,0.01,0.007751695702908679,0.007751695702908679,0.5,1,false,true,candidate,000822
2,0.2,12,0.5,0.02,0.007751698932531692,0.007751698932531692,0.5,1,false,true,candidate,000823
2,0.2,12,1.0,0.005,0.03137586226814626,0.03137586226814626,1.0,2,false,false,candidate,000824
2,0.2,12,1.0,0.01,0.0313758625539613,0.0313758625539613,1.0,2,false,false,candidate,000825
2,0.2,12,1.0,0.02,0.031375872032819774,0.031375872032819774,1.0,2,false,false,candidate,000826
2,0.2,12,3.0,0.005,0.055070349639910754,0.014659761234037338,1.675,6,true,false,candidate,000827
2,0.2,12,3.0,0.01,0.055068975462168046,0.014659762792849973,1.68,6,true,false,candidate,000828
2,0.2,12,3.0,0.02,0.055068994416675454,0.014659803161064744,1.68,6,true,false,candidate,000829
2,0.2,16,0.3,0.005,0.004375820248041062,0.004375820248041062,0.3,0,false,true,candidate,000830
2,0.2,16,0.3,0.01,0.004375820284018728,0.004375820284018728,0.3,0,false,true,candidate,000831
2,0.2,16,0.3,0.02,0.004375824626289715,0.004375824626289715,0.3,0,false,true,candidate,000832
2,0.2,16,0.5,0.005,0.009497695154822794,0.009497695154822794,0.5,0,false,true,candidate,000833
2,0.2,16,0.5,0.01,0.00949769536793088,0.00949769536793088,0.5,0,false,true,candidate,000834
2,0.2,16,0.5,0.02,0.00949770494563329,0.00949770494563329,0.5,0,false,true,candidate,000835
2,0.2,16,1.0,0.005,0.011157687188928511,0.0012848219787732207,0.65,4,true,true,candidate,000836
2,0.2,16,1.0,0.01,0.01115768770000758,0.001284823521829237,0.65,4,true,true,candidate,000837
2,0.2,16,1.0,0.02,0.011152413081842338,0.0012848607002553525,0.66,4,true,true,candidate,000838
2,0.2,16,3.0,0.005,0.029142476622085134,0.029142476622085134,3.0,7,true,true,candidate,000839
2,0.2,16,3.0,0.01,0.029142470758801498,0.029142470758801498,3.0,7,true,true,candidate,000840
2,0.2,16,3.0,0.02,0.029142335180048606,0.029142335180048606,3.0,7,true,true,candidate,000841
2,0.25,4,0.3,0.005,0.0018898818534740514,0.0018898818534740514,0.3,2,false,true,candidate,000842
2,0.25,4,0.3,0.01,0.0018898818504480275,0.0018898818504480275,0.3,2,false,true,candidate,000843
2,0.25,4,0.3,0.02,0.0018898817827213144,0.0018898817827213144,0.3,2,false,true,candidate,000844
2,0.25,4,0.5,0.005,0.004675022875437307,0.004675022875437307,0.5,2,false,true,candidate,000845
2,0.25,4,0.5,0.01,0.004675022869801149,0.004675022869801149,0.5,2,false,true,candidate,000846
2,0.25,4,0.5,0.02,0.0046750227473753014,0.0046750227473753014,0.5,2,false,true,candidate,000847
2,0.25,4,1.0,0.005,0.015584017612308987,0.015584017612308987,1.0,2,false,true,candidate,000848
2,0.25,4,1.0,0.01,0.015584017599417965,0.015584017599417965,1.0,2,false,true,candidate,000849
2,0.25,4,1.0,0.02,0.015584017328004851,0.015584017328004851,1.0,2,false,true,candidate,000850
2,0.25,4,3.0,0.005,0.03123636432926591,0.03123636432926591,3.0,3,false,false,candidate,000851
2,0.25,4,3.0,0.01,0.031236364297558827,0.031236364297558827,3.0,3,false,false,candidate,000852
2,0.25,4,3.0,0.02,0.031236363592224148,0.031236363592224148,3.0,3,false,false,candidate,000853
2,0.25,6,0.3,0.005,0.0017595060382735728,0.0017595060382735728,0.3,1,false,true,candidate,000854
2,0.25,6,0.3,0.01,0.0017595060415110941,0.0017595060415110941,0.3,1,false,true,candidate,000855
2,0.25,6,0.3,0.02,0.0017595061266568734,0.0017595061266568734,0.3,1,false,true,candidate,000856
2,0.25,6,0.5,0.005,0.005096907713160181,0.005096907713160181,0.5,3,false,true,candidate,000857
2,0.25,6,0.5,0.01,0.0050969077177950295,0.0050969077177950295,0.5,3,false,true,candidate,000858
2,0.25,6,0.5,0.02,0.005096907847200738,0.005096907847200738,0.5,3,false,true,candidate,000859
2,0.25,6,1.0,0.005,0.016044382493414444,0.016044382493414444,1.0,3,false,true,candidate,000860
2,0.25,6,1.0,0.01,0.016044382510348676,0.016044382510348676,1.0,3,false,true,candidate,000861
2,0.25,6,1.0,0.02,0.01604438288966814,0.01604438288966814,1.0,3,false,true,candidate,000862
2,0.25,6,3.0,0.005,0.051357424258634765,0.051357424258634765,3.0,5,true,false,candidate,000863
2,0.25,6,3.0,0.01,0.05135742418201206,0.05135742418201206,3.0,5,true,false,candidate,000864
2,0.25,6,3.0,0.02,0.05135742259130138,0.05135742259130138,3.0,5,true,false,candidate,000865
2,0.25,8,0.3,0.005,0.0002757750105260026,0.00023918956942448055,0.135,2,false,true,candidate,000866
2,0.25,8,0.3,0.01,0.0002757693415864626,0.0002391896270981242,0.13,2,false,true,candidate,000867
2,0.25,8,0.3,0.02,0.00027485319852549317,0.00023919130059724125,0.14,2,false,true,candidate,000868
2,0.25,8,0.5,0.005,0.0015451377666260147,0.0015451377666260147,0.5,2,false,true,candidate,000869
2,0.25,8,0.5,0.01,0.0015451378641248015,0.0015451378641248015,0.5,2,false,true,candidate,000870
2,0.25,8,0.5,0.02,0.0015451406713116178,0.0015451406713116178,0.5,2,false,true,candidate,000871
2,0.25,8,1.0,0.005,0.004402481883012843,0.004402481883012843,1.0,3,false,true,candidate,000872
2,0.25,8,1.0,0.01,0.004402481546368575,0.004402481546368575,1.0,3,false,true,candidate,000873
2,0.25,8,1.0,0.02,0.004402473661608397,0.004402473661608397,1.0,3,false,true,candidate,000874
2,0.25,8,3.0,0.005,0.07485399130878179,0.07485399130878179,3.0,5,true,false,candidate,000875
2,0.25,8,3.0,0.01,0.07485398990682324,0.07485398990682324,3.0,5,true,false,candidate,000876
2,0.25,8,3.0,0.02,0.07485395937391193,0.07485395937391193,3.0,5,true,false,candidate,000877
2,0.25,12,0.3,0.005,0.001714983933770453,0.001714983933770453,0.3,0,false,true,candidate,000878
2,0.25,12,0.3,0.01,0.0017149839837627967,0.0017149839837627967,0.3,0,false,true,candidate,000879
2,0.25,12,0.3,0.02,0.001714986278416153,0.001714986278416153,0.3,0,false,true,candidate,000880
2,0.25,12,0.5,0.005,0.007751695655606294,0.007751695655606294,0.5,0,false,true,candidate,000881
2,0.25,12,0.5,0.01,0.007751695702908679,0.007751695702908679,0.5,0,false,true,candidate,000882
2,0.25,12,0.5,0.02,0.007751698932531692,0.007751698932531692,0.5,0,false,true,candidate,000883
2,0.25,12,1.0,0.005,0.03137586226814626,0.03137586226814626,1.0,1,false,false,candidate,000884
2,0.25,12,1.0,0.01,0.0313758625539613,0.0313758625539613,1.0,1,false,false,candidate,000885
2,0.25,12,1.0,0.02,0.031375872032819774,0.031375872032819774,1.0,1,false,false,candidate,000886
2,0.25,12,3.0,0.005,0.055070349639910754,0.014659761234037338,1.675,6,true,false,candidate,000887
2,0.25,12,3.0,0.01,0.055068975462168046,0.014659762792849973,1.68,6,true,false,candidate,000888
2,0.25,12,3.0,0.02,0.055068994416675454,0.014659803161064744,1.68,6,true,false,candidate,000889
2,0.25,16,0.3,0.005,0.004375820248041062,0.004375820248041062,0.3,0,false,true,candidate,000890
2,0.25,16,0.3,0.01,0.004375820284018728,0.004375820284018728,0.3,0,false,true,candidate,000891
2,0.25,16,0.3,0.02,0.004375824626289715,0.004375824626289715,0.3,0,false,true,candidate,000892
2,0.25,16,0.5,0.005,0.009497695154822794,0.009497695154822794,0.5,0,false,true,candidate,000893
2,0.25,16,0.5,0.01,0.00949769536793088,0.00949769536793088,0.5,0,false,true,candidate,000894
2,0.25,16,0.5,0.02,0.00949770494563329,0.00949770494563329,0.5,0,false,true,candidate,000895
